CMDLINE gunicorn --workers=4 -k uvicorn.workers.UvicornWorker firstproject.asgi
MEM 0.125000 1692866399.3938
MEM 25.671875 1692866399.4947
MEM 25.734375 1692866399.5998
MEM 25.734375 1692866399.7001
MEM 22.953125 1692866399.8008
MEM 22.953125 1692866399.9024
MEM 22.953125 1692866400.0077
MEM 22.953125 1692866400.1105
MEM 22.953125 1692866400.2160
MEM 22.953125 1692866400.3170
MEM 22.953125 1692866400.4222
MEM 22.953125 1692866400.5275
MEM 22.953125 1692866400.6315
MEM 22.953125 1692866400.7367
MEM 22.953125 1692866400.8419
MEM 22.953125 1692866400.9474
MEM 22.953125 1692866401.0527
MEM 22.953125 1692866401.1580
MEM 22.953125 1692866401.2634
MEM 22.953125 1692866401.3644
MEM 22.953125 1692866401.4698
MEM 22.953125 1692866401.5752
MEM 22.953125 1692866401.6795
MEM 22.953125 1692866401.7850
MEM 22.953125 1692866401.8892
MEM 22.953125 1692866401.9922
MEM 22.953125 1692866402.0975
MEM 22.953125 1692866402.1983
MEM 22.953125 1692866402.3003
MEM 22.953125 1692866402.4031
MEM 22.953125 1692866402.5086
MEM 22.953125 1692866402.6092
MEM 22.953125 1692866402.7147
MEM 22.953125 1692866402.8170
MEM 22.562500 1692866402.9223
MEM 22.562500 1692866403.0275
MEM 22.125000 1692866403.1328
MEM 22.125000 1692866403.2376
MEM 22.125000 1692866403.3423
MEM 22.125000 1692866403.4477
MEM 22.125000 1692866403.5512
MEM 22.125000 1692866403.6565
MEM 22.125000 1692866403.7618
MEM 22.125000 1692866403.8672
MEM 22.125000 1692866403.9699
MEM 22.125000 1692866404.0751
MEM 22.125000 1692866404.1795
MEM 22.125000 1692866404.2806
MEM 22.125000 1692866404.3857
MEM 22.125000 1692866404.4881
MEM 22.125000 1692866404.5933
MEM 22.046875 1692866404.6987
MEM 22.046875 1692866404.8022
MEM 21.984375 1692866404.9074
MEM 21.984375 1692866405.0092
MEM 21.953125 1692866405.1093
MEM 21.953125 1692866405.2103
MEM 21.953125 1692866405.3110
MEM 21.953125 1692866405.4114
MEM 21.953125 1692866405.5150
MEM 21.984375 1692866405.6163
MEM 21.984375 1692866405.7215
MEM 21.984375 1692866405.8244
MEM 21.984375 1692866405.9296
MEM 21.984375 1692866406.0371
MEM 21.984375 1692866406.1410
MEM 21.984375 1692866406.2414
MEM 21.984375 1692866406.3424
MEM 21.984375 1692866406.4429
MEM 21.984375 1692866406.5438
MEM 21.984375 1692866406.6450
MEM 21.984375 1692866406.7460
MEM 21.984375 1692866406.8481
MEM 21.984375 1692866406.9534
MEM 21.984375 1692866407.0554
MEM 21.984375 1692866407.1573
MEM 21.984375 1692866407.2577
MEM 21.984375 1692866407.3611
MEM 21.984375 1692866407.4647
MEM 21.984375 1692866407.5648
MEM 21.984375 1692866407.6667
MEM 21.984375 1692866407.7699
MEM 21.984375 1692866407.8705
MEM 21.984375 1692866407.9719
MEM 21.984375 1692866408.0727
MEM 21.984375 1692866408.1763
MEM 21.984375 1692866408.2783
MEM 21.984375 1692866408.3798
MEM 21.984375 1692866408.4800
MEM 21.984375 1692866408.5810
MEM 21.984375 1692866408.6816
MEM 21.984375 1692866408.7819
MEM 21.984375 1692866408.8827
MEM 21.984375 1692866408.9838
MEM 21.984375 1692866409.0859
MEM 21.984375 1692866409.1861
MEM 21.984375 1692866409.2878
MEM 21.984375 1692866409.3888
MEM 21.984375 1692866409.4904
MEM 21.984375 1692866409.5916
MEM 21.984375 1692866409.6918
MEM 21.984375 1692866409.7951
MEM 21.984375 1692866409.8965
MEM 21.984375 1692866409.9973
MEM 21.984375 1692866410.0979
MEM 21.984375 1692866410.2032
MEM 21.984375 1692866410.3035
MEM 21.984375 1692866410.4060
MEM 21.984375 1692866410.5107
MEM 21.984375 1692866410.6138
MEM 21.984375 1692866410.7144
MEM 21.984375 1692866410.8151
MEM 21.984375 1692866410.9160
MEM 21.984375 1692866411.0208
MEM 21.984375 1692866411.1219
MEM 21.984375 1692866411.2231
MEM 21.984375 1692866411.3240
MEM 21.984375 1692866411.4257
MEM 21.984375 1692866411.5300
MEM 21.984375 1692866411.6320
MEM 21.984375 1692866411.7333
MEM 21.984375 1692866411.8382
MEM 21.984375 1692866411.9393
MEM 21.984375 1692866412.0400
MEM 21.984375 1692866412.1409
MEM 21.984375 1692866412.2435
MEM 21.984375 1692866412.3462
MEM 21.984375 1692866412.4517
MEM 21.984375 1692866412.5570
MEM 21.984375 1692866412.6572
MEM 21.984375 1692866412.7592
MEM 21.984375 1692866412.8623
MEM 21.984375 1692866412.9637
MEM 21.984375 1692866413.0653
MEM 21.984375 1692866413.1688
MEM 21.984375 1692866413.2700
MEM 15.531250 1692866413.3762
MEM 15.531250 1692866413.4766
MEM 10.015625 1692866413.5773
MEM 10.031250 1692866413.6826
MEM 10.031250 1692866413.7831
MEM 10.031250 1692866413.8841
MEM 10.031250 1692866413.9856
MEM 10.031250 1692866414.0905
MEM 10.031250 1692866414.1927
MEM 10.031250 1692866414.2944
MEM 7.796875 1692866414.3946
MEM 7.781250 1692866414.4999
MEM 7.781250 1692866414.6005
MEM 7.781250 1692866414.7031
MEM 7.781250 1692866414.8043
MEM 7.781250 1692866414.9059
MEM 7.781250 1692866415.0112
MEM 7.781250 1692866415.1174
MEM 7.781250 1692866415.2189
MEM 7.781250 1692866415.3221
MEM 7.781250 1692866415.4250
MEM 7.781250 1692866415.5275
MEM 7.781250 1692866415.6277
MEM 7.781250 1692866415.7326
MEM 7.781250 1692866415.8347
MEM 7.781250 1692866415.9366
MEM 7.781250 1692866416.0400
MEM 7.781250 1692866416.1410
MEM 7.781250 1692866416.2479
MEM 7.781250 1692866416.3505
MEM 7.781250 1692866416.4508
MEM 7.781250 1692866416.5552
MEM 7.781250 1692866416.6555
MEM 7.781250 1692866416.7564
MEM 7.781250 1692866416.8605
MEM 7.781250 1692866416.9657
MEM 7.781250 1692866417.0663
MEM 7.781250 1692866417.1706
MEM 7.781250 1692866417.2716
MEM 7.781250 1692866417.3762
MEM 7.781250 1692866417.4804
MEM 7.781250 1692866417.5827
MEM 7.781250 1692866417.6859
MEM 7.781250 1692866417.7872
MEM 7.781250 1692866417.8879
MEM 7.781250 1692866417.9915
MEM 7.781250 1692866418.0934
MEM 7.781250 1692866418.1938
MEM 7.781250 1692866418.2957
MEM 7.781250 1692866418.3982
MEM 7.781250 1692866418.5031
MEM 7.781250 1692866418.6037
MEM 7.781250 1692866418.7064
MEM 7.781250 1692866418.8083
MEM 7.781250 1692866418.9103
MEM 7.781250 1692866419.0107
MEM 7.781250 1692866419.1138
MEM 7.781250 1692866419.2193
MEM 7.781250 1692866419.3235
MEM 7.781250 1692866419.4274
MEM 7.781250 1692866419.5278
MEM 7.750000 1692866419.6312
MEM 7.750000 1692866419.7359
MEM 7.750000 1692866419.8411
MEM 7.750000 1692866419.9452
MEM 7.750000 1692866420.0503
MEM 7.750000 1692866420.1572
MEM 7.750000 1692866420.2672
MEM 7.750000 1692866420.3720
MEM 7.750000 1692866420.4747
MEM 7.750000 1692866420.5800
MEM 7.750000 1692866420.6810
MEM 7.750000 1692866420.7864
MEM 7.750000 1692866420.8906
MEM 7.750000 1692866420.9920
MEM 7.750000 1692866421.0972
MEM 7.750000 1692866421.2022
MEM 7.750000 1692866421.3061
MEM 7.750000 1692866421.4110
MEM 7.750000 1692866421.5119
MEM 7.750000 1692866421.6142
MEM 7.750000 1692866421.7147
MEM 7.750000 1692866421.8199
MEM 7.750000 1692866421.9232
MEM 7.750000 1692866422.0280
MEM 7.750000 1692866422.1312
MEM 7.750000 1692866422.2333
MEM 7.750000 1692866422.3384
MEM 7.750000 1692866422.4428
MEM 7.750000 1692866422.5440
MEM 7.750000 1692866422.6484
MEM 7.750000 1692866422.7521
MEM 7.750000 1692866422.8542
MEM 7.750000 1692866422.9573
MEM 7.750000 1692866423.0604
MEM 7.750000 1692866423.1628
MEM 7.750000 1692866423.2637
MEM 7.750000 1692866423.3682
MEM 7.750000 1692866423.4687
MEM 7.750000 1692866423.5739
MEM 7.750000 1692866423.6782
MEM 7.750000 1692866423.7810
MEM 7.750000 1692866423.8826
MEM 7.750000 1692866423.9842
MEM 7.750000 1692866424.0894
MEM 7.750000 1692866424.1903
MEM 7.750000 1692866424.2911
MEM 7.750000 1692866424.3963
MEM 7.750000 1692866424.5009
MEM 7.750000 1692866424.6015
MEM 7.750000 1692866424.7023
MEM 7.750000 1692866424.8025
MEM 7.750000 1692866424.9050
MEM 7.750000 1692866425.0057
MEM 7.750000 1692866425.1095
MEM 7.750000 1692866425.2118
MEM 7.750000 1692866425.3122
MEM 7.750000 1692866425.4126
MEM 7.750000 1692866425.5135
MEM 7.593750 1692866425.6143
MEM 7.750000 1692866425.7214
MEM 7.750000 1692866425.8260
MEM 7.750000 1692866425.9306
MEM 7.750000 1692866426.0334
MEM 7.750000 1692866426.1350
MEM 7.750000 1692866426.2401
MEM 7.750000 1692866426.3453
MEM 7.750000 1692866426.4483
MEM 7.750000 1692866426.5513
MEM 7.750000 1692866426.6518
MEM 7.750000 1692866426.7521
MEM 7.750000 1692866426.8574
MEM 7.750000 1692866426.9608
MEM 7.750000 1692866427.0643
MEM 7.750000 1692866427.1665
MEM 7.750000 1692866427.2693
MEM 7.750000 1692866427.3701
MEM 7.281250 1692866427.4762
MEM 7.281250 1692866427.5813
MEM 7.750000 1692866427.6837
MEM 7.718750 1692866427.7860
MEM 7.718750 1692866427.8905
MEM 7.718750 1692866427.9908
MEM 7.718750 1692866428.0934
MEM 7.718750 1692866428.1966
MEM 7.718750 1692866428.3006
MEM 7.718750 1692866428.4012
MEM 7.718750 1692866428.5058
MEM 7.718750 1692866428.6107
MEM 7.718750 1692866428.7150
MEM 7.718750 1692866428.8192
MEM 7.718750 1692866428.9217
MEM 7.718750 1692866429.0228
MEM 7.718750 1692866429.1245
MEM 7.718750 1692866429.2271
MEM 7.718750 1692866429.3276
MEM 7.718750 1692866429.4281
MEM 7.718750 1692866429.5295
MEM 7.718750 1692866429.6360
MEM 7.718750 1692866429.7402
MEM 7.718750 1692866429.8410
MEM 7.718750 1692866429.9450
MEM 7.718750 1692866430.0504
MEM 7.718750 1692866430.1540
MEM 7.718750 1692866430.2560
MEM 7.718750 1692866430.3566
MEM 7.718750 1692866430.4602
MEM 7.718750 1692866430.5637
MEM 7.718750 1692866430.6675
MEM 7.718750 1692866430.7692
MEM 7.718750 1692866430.8745
MEM 7.718750 1692866430.9795
MEM 7.718750 1692866431.0797
MEM 7.718750 1692866431.1820
MEM 7.718750 1692866431.2830
MEM 7.718750 1692866431.3869
MEM 7.718750 1692866431.4900
MEM 7.718750 1692866431.5907
MEM 7.718750 1692866431.6942
MEM 7.718750 1692866431.7994
MEM 7.718750 1692866431.9023
MEM 7.718750 1692866432.0030
MEM 7.718750 1692866432.1083
MEM 7.718750 1692866432.2094
MEM 7.718750 1692866432.3134
MEM 7.718750 1692866432.4189
MEM 7.718750 1692866432.5218
MEM 7.718750 1692866432.6247
MEM 7.718750 1692866432.7260
MEM 7.718750 1692866432.8311
MEM 7.718750 1692866432.9346
MEM 7.718750 1692866433.0370
MEM 7.718750 1692866433.1396
MEM 7.718750 1692866433.2424
MEM 7.718750 1692866433.3492
MEM 7.718750 1692866433.4513
MEM 7.718750 1692866433.5548
MEM 7.718750 1692866433.6574
MEM 7.718750 1692866433.7589
MEM 7.718750 1692866433.8593
MEM 7.718750 1692866433.9604
MEM 7.718750 1692866434.0659
MEM 7.718750 1692866434.1698
MEM 7.718750 1692866434.2727
MEM 7.718750 1692866434.3769
MEM 7.718750 1692866434.4781
MEM 7.718750 1692866434.5833
MEM 7.718750 1692866434.6847
MEM 7.718750 1692866434.7861
MEM 7.718750 1692866434.8865
MEM 7.718750 1692866434.9893
MEM 7.718750 1692866435.0910
MEM 7.718750 1692866435.1938
MEM 7.718750 1692866435.2969
MEM 7.718750 1692866435.3995
MEM 7.703125 1692866435.5017
MEM 7.703125 1692866435.6057
MEM 7.718750 1692866435.7062
MEM 7.718750 1692866435.8071
MEM 7.578125 1692866435.9077
MEM 7.578125 1692866436.0129
MEM 7.578125 1692866436.1182
MEM 7.578125 1692866436.2190
MEM 7.578125 1692866436.3227
MEM 7.578125 1692866436.4230
MEM 7.421875 1692866436.5233
MEM 7.421875 1692866436.6263
MEM 7.578125 1692866436.7289
MEM 7.578125 1692866436.8312
MEM 7.578125 1692866436.9326
MEM 7.578125 1692866437.0347
MEM 7.578125 1692866437.1398
MEM 7.578125 1692866437.2451
MEM 7.578125 1692866437.3477
MEM 7.578125 1692866437.4499
MEM 7.578125 1692866437.5546
MEM 7.578125 1692866437.6592
MEM 7.578125 1692866437.7621
MEM 7.578125 1692866437.8664
MEM 7.578125 1692866437.9719
MEM 7.578125 1692866438.0754
MEM 7.578125 1692866438.1805
MEM 7.578125 1692866438.2812
MEM 7.578125 1692866438.3827
MEM 7.578125 1692866438.4846
MEM 7.578125 1692866438.5857
MEM 7.578125 1692866438.6906
MEM 7.578125 1692866438.7915
MEM 7.578125 1692866438.8943
MEM 7.578125 1692866438.9963
MEM 7.578125 1692866439.0990
MEM 7.578125 1692866439.2005
MEM 7.578125 1692866439.3014
MEM 7.578125 1692866439.4065
MEM 7.421875 1692866439.5105
MEM 7.421875 1692866439.6113
MEM 7.578125 1692866439.7127
MEM 7.578125 1692866439.8149
MEM 7.578125 1692866439.9186
MEM 7.578125 1692866440.0211
MEM 7.578125 1692866440.1236
MEM 7.578125 1692866440.2255
MEM 7.578125 1692866440.3302
MEM 7.578125 1692866440.4337
MEM 7.578125 1692866440.5369
MEM 7.578125 1692866440.6375
MEM 7.578125 1692866440.7413
MEM 7.578125 1692866440.8433
MEM 7.578125 1692866440.9445
MEM 7.578125 1692866441.0456
MEM 7.578125 1692866441.1484
MEM 7.578125 1692866441.2520
MEM 7.578125 1692866441.3576
MEM 7.578125 1692866441.4604
MEM 7.578125 1692866441.5641
MEM 7.578125 1692866441.6687
MEM 7.578125 1692866441.7724
MEM 7.578125 1692866441.8738
MEM 7.578125 1692866441.9746
MEM 7.578125 1692866442.0799
MEM 7.578125 1692866442.1832
MEM 7.578125 1692866442.2868
MEM 7.578125 1692866442.3910
MEM 7.578125 1692866442.4932
MEM 7.578125 1692866442.5951
MEM 7.578125 1692866442.6991
MEM 7.578125 1692866442.8007
MEM 7.578125 1692866442.9048
MEM 7.578125 1692866443.0065
MEM 7.578125 1692866443.1070
MEM 7.578125 1692866443.2088
MEM 7.578125 1692866443.3090
MEM 7.578125 1692866443.4143
MEM 7.578125 1692866443.5179
MEM 7.578125 1692866443.6213
MEM 7.578125 1692866443.7263
MEM 7.578125 1692866443.8294
MEM 7.578125 1692866443.9316
MEM 7.578125 1692866444.0341
MEM 7.578125 1692866444.1362
MEM 7.578125 1692866444.2397
MEM 7.578125 1692866444.3440
MEM 7.578125 1692866444.4470
MEM 7.578125 1692866444.5481
MEM 7.578125 1692866444.6486
MEM 7.578125 1692866444.7518
MEM 7.578125 1692866444.8540
MEM 7.578125 1692866444.9545
MEM 7.578125 1692866445.0574
MEM 7.578125 1692866445.1622
MEM 7.578125 1692866445.2624
MEM 7.578125 1692866445.3658
MEM 7.421875 1692866445.4709
MEM 7.421875 1692866445.5741
MEM 7.421875 1692866445.6745
MEM 7.578125 1692866445.7767
MEM 7.578125 1692866445.8784
MEM 7.578125 1692866445.9814
MEM 7.578125 1692866446.0830
MEM 7.578125 1692866446.1854
MEM 7.578125 1692866446.2865
MEM 7.578125 1692866446.3904
MEM 7.578125 1692866446.4915
MEM 7.578125 1692866446.5940
MEM 7.578125 1692866446.6963
MEM 7.578125 1692866446.8014
MEM 7.578125 1692866446.9038
MEM 7.578125 1692866447.0079
MEM 7.578125 1692866447.1088
MEM 7.578125 1692866447.2094
MEM 7.578125 1692866447.3115
MEM 7.578125 1692866447.4125
MEM 7.296875 1692866447.5151
MEM 7.296875 1692866447.6189
MEM 7.578125 1692866447.7209
MEM 7.578125 1692866447.8217
MEM 7.578125 1692866447.9264
MEM 7.578125 1692866448.0333
MEM 7.578125 1692866448.1389
MEM 7.578125 1692866448.2430
MEM 7.578125 1692866448.3462
MEM 7.578125 1692866448.4504
MEM 7.578125 1692866448.5507
MEM 7.578125 1692866448.6519
MEM 7.578125 1692866448.7564
MEM 7.578125 1692866448.8603
MEM 7.578125 1692866448.9631
MEM 7.578125 1692866449.0657
MEM 7.578125 1692866449.1699
MEM 7.578125 1692866449.2733
MEM 7.578125 1692866449.3784
MEM 7.578125 1692866449.4828
MEM 7.546875 1692866449.5891
MEM 7.546875 1692866449.6907
MEM 7.578125 1692866449.7951
MEM 7.578125 1692866449.8968
MEM 7.578125 1692866450.0017
MEM 7.578125 1692866450.1033
MEM 7.578125 1692866450.2077
MEM 7.578125 1692866450.3110
MEM 7.578125 1692866450.4161
MEM 7.578125 1692866450.5195
MEM 7.578125 1692866450.6249
MEM 7.578125 1692866450.7301
MEM 7.578125 1692866450.8354
MEM 7.578125 1692866450.9395
MEM 7.578125 1692866451.0408
MEM 7.578125 1692866451.1439
MEM 7.578125 1692866451.2477
MEM 7.578125 1692866451.3503
MEM 7.578125 1692866451.4530
MEM 7.578125 1692866451.5564
MEM 7.578125 1692866451.6623
MEM 7.578125 1692866451.7657
MEM 7.578125 1692866451.8670
MEM 7.578125 1692866451.9711
MEM 7.578125 1692866452.0734
MEM 7.578125 1692866452.1774
MEM 7.578125 1692866452.2790
MEM 7.578125 1692866452.3813
MEM 7.578125 1692866452.4829
MEM 7.578125 1692866452.5866
MEM 7.578125 1692866452.6901
MEM 7.578125 1692866452.7941
MEM 7.578125 1692866452.8964
MEM 7.578125 1692866452.9975
MEM 7.578125 1692866453.0980
MEM 7.578125 1692866453.1986
MEM 7.578125 1692866453.3038
MEM 7.578125 1692866453.4093
MEM 7.578125 1692866453.5145
MEM 7.578125 1692866453.6181
MEM 6.343750 1692866453.7195
MEM 7.578125 1692866453.8212
MEM 7.578125 1692866453.9218
MEM 7.578125 1692866454.0266
MEM 7.578125 1692866454.1309
MEM 7.578125 1692866454.2355
MEM 7.578125 1692866454.3395
MEM 7.578125 1692866454.4438
MEM 7.578125 1692866454.5490
MEM 7.578125 1692866454.6499
MEM 7.578125 1692866454.7502
MEM 7.578125 1692866454.8527
MEM 7.578125 1692866454.9539
MEM 7.578125 1692866455.0575
MEM 7.578125 1692866455.1596
MEM 7.578125 1692866455.2613
MEM 7.578125 1692866455.3624
MEM 7.578125 1692866455.4676
MEM 7.578125 1692866455.5701
MEM 7.578125 1692866455.6746
MEM 7.578125 1692866455.7797
MEM 7.578125 1692866455.8846
MEM 7.578125 1692866455.9851
MEM 7.578125 1692866456.0896
MEM 7.578125 1692866456.1900
MEM 7.578125 1692866456.2940
MEM 7.578125 1692866456.3991
MEM 7.578125 1692866456.5044
MEM 7.578125 1692866456.6053
MEM 7.578125 1692866456.7068
MEM 7.578125 1692866456.8117
MEM 7.578125 1692866456.9137
MEM 7.578125 1692866457.0145
MEM 7.578125 1692866457.1188
MEM 7.578125 1692866457.2225
MEM 7.578125 1692866457.3242
MEM 7.578125 1692866457.4256
MEM 7.578125 1692866457.5298
MEM 7.421875 1692866457.6313
MEM 7.421875 1692866457.7352
MEM 7.578125 1692866457.8392
MEM 7.578125 1692866457.9446
MEM 7.578125 1692866458.0487
MEM 7.578125 1692866458.1511
MEM 7.578125 1692866458.2526
MEM 7.578125 1692866458.3544
MEM 7.578125 1692866458.4583
MEM 7.546875 1692866458.5605
MEM 7.546875 1692866458.6645
MEM 7.578125 1692866458.7683
MEM 7.578125 1692866458.8731
MEM 7.578125 1692866458.9778
MEM 7.578125 1692866459.0784
MEM 7.578125 1692866459.1809
MEM 7.578125 1692866459.2825
MEM 6.343750 1692866459.3871
MEM 6.062500 1692866459.4918
MEM 6.078125 1692866459.5947
MEM 6.078125 1692866459.6951
MEM 7.578125 1692866459.8035
MEM 7.578125 1692866459.9057
MEM 7.578125 1692866460.0109
MEM 7.421875 1692866460.1146
MEM 7.421875 1692866460.2186
MEM 7.421875 1692866460.3203
MEM 7.421875 1692866460.4212
MEM 7.421875 1692866460.5255
MEM 7.421875 1692866460.6260
MEM 7.421875 1692866460.7306
MEM 7.578125 1692866460.8323
MEM 7.578125 1692866460.9375
MEM 7.578125 1692866461.0424
MEM 7.578125 1692866461.1473
MEM 7.578125 1692866461.2515
MEM 7.578125 1692866461.3518
MEM 7.578125 1692866461.4562
MEM 7.578125 1692866461.5601
MEM 7.578125 1692866461.6633
MEM 7.578125 1692866461.7680
MEM 7.578125 1692866461.8706
MEM 7.578125 1692866461.9734
MEM 7.578125 1692866462.0754
MEM 7.578125 1692866462.1770
MEM 7.578125 1692866462.2797
MEM 7.578125 1692866462.3851
MEM 7.578125 1692866462.4869
MEM 7.578125 1692866462.5917
MEM 7.578125 1692866462.6961
MEM 7.578125 1692866462.7993
MEM 7.578125 1692866462.9031
MEM 7.578125 1692866463.0078
MEM 7.578125 1692866463.1095
MEM 7.578125 1692866463.2108
MEM 7.578125 1692866463.3160
MEM 7.578125 1692866463.4170
MEM 7.578125 1692866463.5187
MEM 7.578125 1692866463.6189
MEM 7.578125 1692866463.7219
MEM 7.578125 1692866463.8221
MEM 7.578125 1692866463.9233
MEM 7.578125 1692866464.0260
MEM 7.578125 1692866464.1299
MEM 7.578125 1692866464.2314
MEM 7.578125 1692866464.3317
MEM 7.578125 1692866464.4357
MEM 7.578125 1692866464.5404
MEM 7.578125 1692866464.6429
MEM 7.578125 1692866464.7445
MEM 7.578125 1692866464.8489
MEM 6.062500 1692866464.9541
MEM 6.062500 1692866465.0554
MEM 6.062500 1692866465.1588
MEM 6.062500 1692866465.2630
MEM 6.062500 1692866465.3678
MEM 6.062500 1692866465.4685
